56 128
40 -0.005378077 0.04911167 -0.020900486 0.027928483 0.10850973 0.029230492 0.110682115 0.09077929 0.08353291 -0.10668199 -0.088611126 0.21373832 -0.027700905 -0.07652702 -0.0049395887 -0.15634665 -0.07678704 -0.056807496 0.028974222 -0.048328925 -0.089353986 -0.063915305 -0.024779191 -0.027202668 -0.048141737 0.14070311 -0.16956025 -0.28495112 -0.06418877 0.05632486 -0.002820454 -0.045474976 0.032609772 0.043695934 0.16031657 0.069053635 0.031632595 -0.033811867 0.26136282 0.06416045 -0.23578605 0.14014664 -0.01764858 0.1533555 0.024588633 -0.0039327405 -0.10943316 -0.09888496 0.07697159 -0.3296593 0.01426233 -0.1605821 -0.02377904 -0.23557098 0.08273168 -0.04342993 0.08470267 0.057043955 -0.1295513 0.13196199 0.10361538 -0.08895428 -0.04162349 -0.29833102 -0.13108331 -0.111323535 -0.11503387 0.035958707 0.08559535 0.08064079 0.075734094 0.06469836 -0.14760949 0.04916843 0.061214074 -0.10747688 0.08809981 -0.018173954 -0.019250793 0.09464857 -0.11671198 -0.0511583 0.0125821205 -0.09332715 -0.036098536 0.128755 0.05315991 -0.003910923 -0.20342954 -0.06743151 0.07833796 -0.039496277 0.066970915 0.24222662 0.25144637 -0.1500766 -0.11681586 0.011253271 0.22865865 0.08606487 0.1430876 0.0790333 -0.006193839 -0.15478754 -0.068201624 -0.08598708 -0.014367179 -0.004563935 0.15369625 -0.028410263 0.040631007 -0.03776925 -0.13976975 -0.05829908 -0.024688749 0.04925657 0.06973939 0.06696226 0.19546896 -0.15618879 -0.059663855 -0.036116824 -0.18205777 0.019716905 -0.046390988 0.11867119 -0.06921744 0.049724735
25 0.009363352 -0.01415086 0.07419288 -0.014510478 0.09917008 0.07927768 0.038942255 0.083761625 0.031343363 -0.08817922 -0.03773837 0.17154707 -0.053365953 -0.09828701 -0.00394109 -0.17359617 -0.015266614 0.009343538 0.012994696 -0.008735834 -0.099377155 -0.05805886 -0.066681996 0.047232114 -0.08557471 0.12518397 -0.21211821 -0.28649405 0.0037000668 0.09345111 -0.01855363 -0.07695223 0.0028806687 0.012801935 0.13024479 0.05334818 -0.057254586 -0.0044423435 0.2956338 0.0849649 -0.19208854 0.09511479 -0.019608904 0.055703625 0.06596561 -0.08851543 -0.13234964 -0.036403146 0.0432359 -0.28993165 0.015175772 -0.049102813 -0.0040014014 -0.18594976 0.08996513 0.01153227 0.11266754 0.068610355 -0.17419265 0.1602839 0.046170536 -0.12753554 -0.011784486 -0.21879964 -0.20534647 -0.07142474 -0.16433339 0.06243135 0.10722027 -0.0031644225 0.10225769 0.017392835 -0.13190928 0.010265977 0.0886723 -0.13932376 0.075350575 -0.046680164 -0.004158518 0.099483654 -0.06346901 -0.12000131 0.022445794 -0.14843397 -0.007597059 0.1018826 0.0042593144 0.01533289 -0.13698888 -0.07928427 0.028311677 -0.04475002 0.06695285 0.23508562 0.11752056 -0.1348432 -0.12987985 0.030210165 0.1380409 0.08168144 0.11613192 0.049262658 -0.0093221 -0.12966341 -0.0415934 -0.1146882 -0.021434177 -0.027529607 0.1621335 0.00878668 0.031090712 -0.045451317 -0.113271296 -0.08517971 0.019944975 0.02910475 0.016107047 -0.023597814 0.17945477 -0.2054398 -0.028263932 -0.07855803 -0.09648019 0.04256937 -0.056443222 0.13813701 -0.058979925 0.005926521
3 0.009623048 -0.0105202235 0.0870608 -0.007471476 0.103456184 0.09980323 -0.0123073645 0.08742621 0.045260094 -0.0349679 -0.012111177 0.18056811 -0.03677489 -0.13429637 -0.030670136 -0.19191295 -0.007508617 0.03034967 0.006480685 -0.013551945 -0.067768194 -0.085529216 -0.14139622 0.06390938 -0.08475247 0.13643989 -0.21803649 -0.32464883 0.019515352 0.14867249 -0.034374572 -0.11657496 0.025604576 0.044363033 0.1621733 0.059028205 -0.072691105 -0.010635123 0.3401193 0.08532784 -0.14706834 0.101981305 -0.0045883497 -0.0008363173 0.04437385 -0.13056986 -0.17382525 0.007247934 0.026573228 -0.28337452 0.04611517 -0.02268752 -0.03986883 -0.15698679 0.05942393 0.03517021 0.14282654 0.09370886 -0.2151731 0.2072314 0.07047951 -0.12841783 0.012465926 -0.17785229 -0.2071306 -0.060031265 -0.13890319 0.08340596 0.12234185 -0.048622448 0.11539315 0.013771532 -0.11200533 0.007902403 0.10817207 -0.17677505 0.0426244 -0.05711094 -0.018391777 0.1029856 -0.010393219 -0.15019499 0.009040561 -0.14132856 -0.017974587 0.026975999 0.023389274 0.04438791 -0.12373956 -0.0900396 0.012453282 -0.10301589 0.07611248 0.2148311 0.15105696 -0.13011079 -0.15985772 0.061063126 0.10497597 0.15210693 0.09772428 0.06643026 0.02907496 -0.17131153 -0.02577456 -0.1184608 -0.030427806 0.022046639 0.14451085 0.029703751 -0.008396036 -0.047387775 -0.1431462 -0.10581588 0.03018406 0.041977704 0.047829375 -0.09243778 0.13910516 -0.20549694 -0.014479519 -0.11581756 -0.114295006 0.019450927 -0.11734327 0.1304898 -0.07650877 -0.0096027795
36 0.010579503 -0.045037474 0.12480521 -0.045392293 0.085078456 0.07044994 0.032418083 0.06607166 -0.041420944 -0.17436412 -0.01563258 0.06440882 -0.104273126 -0.046840984 0.0633642 -0.17712621 0.01881383 0.040757656 0.0036855538 0.043091986 -0.19465499 0.00806702 0.03584164 0.08112768 -0.14453532 0.07840379 -0.23555851 -0.2118991 0.007920637 0.012750782 0.0028526732 0.0024156747 -0.04579062 -0.10691116 0.050430506 0.021745138 -0.12064446 0.025695825 0.19847515 0.07740211 -0.2612436 0.04741346 -0.054750144 0.0889819 0.14590509 -0.10388325 -0.065792166 -0.089708455 0.027316516 -0.27345067 -0.039772402 -0.031803586 0.10140395 -0.21890374 0.15958884 0.013022984 0.05700474 0.022426784 -0.12234281 0.084517665 -0.024792137 -0.15327722 -0.04444324 -0.19691133 -0.27260587 -0.071873434 -0.21882088 0.040975094 0.08250995 0.02367216 0.11623005 -0.029475678 -0.15196045 -0.0060613393 0.059264336 -0.12823765 0.12849429 -0.060426574 0.025733085 0.079142734 -0.118882336 -0.11608025 0.07066271 -0.22581093 0.020290688 0.23408064 -0.061972022 0.006469863 -0.06260753 -0.07760015 0.025746625 0.06334641 0.055789165 0.27018097 -0.06292217 -0.12738666 -0.06463831 0.0047452515 0.129475 -0.039717495 0.10787474 0.0006053359 -0.07454574 -0.024227543 -0.056252424 -0.12057215 0.003600166 -0.12426719 0.20217986 0.004426441 0.077692 -0.067069076 -0.036973722 -0.078384325 0.048523597 -0.024491277 -0.09852165 0.049768094 0.22844663 -0.22496809 0.0033500802 -0.046022292 0.055128198 0.0986225 0.038708843 0.1670056 -0.033805422 0.0024810166
9 0.017895987 -0.111263916 0.228212 -0.084742844 0.055111952 0.095383815 -0.010665435 0.057046596 -0.12518649 -0.25297654 0.014405145 -0.010250985 -0.17309977 -0.02980041 0.11923883 -0.22540121 0.08206587 0.08739095 0.006090522 0.089341566 -0.30044731 0.07472088 0.09596216 0.14730601 -0.23168753 0.058178153 -0.30172074 -0.19474626 0.030395629 -0.027098285 0.021365782 0.062202726 -0.11143735 -0.2308422 -0.02059214 -0.008345886 -0.219296 0.06946984 0.17719468 0.09796133 -0.3437615 -0.009055789 -0.09092486 0.079982586 0.26571444 -0.15294077 -0.04385756 -0.12750016 -0.006529981 -0.29888734 -0.0841809 0.015285894 0.21406625 -0.27459884 0.24985191 0.038588125 0.01496083 0.014518907 -0.13773102 0.073973395 -0.1045625 -0.22716938 -0.06417985 -0.19674027 -0.38590088 -0.07054682 -0.32793987 0.06445648 0.10611485 0.01371515 0.15366523 -0.084271744 -0.19914342 -0.021431604 0.05690354 -0.14936335 0.19212241 -0.094715945 0.052076597 0.07528601 -0.15121362 -0.16559616 0.10909713 -0.36585307 0.059324037 0.36814877 -0.15511738 0.012153482 0.0012720921 -0.08886247 -0.0035928027 0.14591469 0.048784435 0.3396776 -0.2615138 -0.14281616 -0.032200426 -0.00971233 0.14114211 -0.12305513 0.13562617 -0.031681992 -0.118942715 0.058228552 -0.05835618 -0.15911992 0.029193934 -0.2209779 0.2735488 0.027239215 0.1220618 -0.12579277 0.0016633726 -0.100139536 0.089910604 -0.054394834 -0.19577141 0.09770051 0.29783273 -0.30041748 0.03937665 -0.07211133 0.21688586 0.1779703 0.10500665 0.23933312 -0.029620243 0.009357653
24 -0.012820672 0.10224389 -0.11009591 0.011042417 0.16464838 -0.01947647 0.3359102 0.10109965 0.12656721 -0.23862624 -0.22731142 0.30299366 -0.025181813 -0.023568131 0.06315333 -0.10451904 -0.1594137 -0.18556662 0.043224953 -0.08278166 -0.10672365 -0.058340445 0.1456966 -0.13336185 0.0059524234 0.12780914 -0.11567406 -0.23566078 -0.10979754 -0.06808336 0.02773013 0.036886744 0.018705785 0.067884125 0.13093023 0.11381743 0.16388962 -0.06942708 0.17613041 0.07418037 -0.3042567 0.17706038 -0.054136533 0.34452918 -0.0183737 0.15429638 -0.0074931844 -0.19634385 0.15152745 -0.3416835 -0.071959004 -0.28110802 -0.017787637 -0.2935117 0.09625115 -0.13986905 0.06424767 -0.017824857 -0.0054163467 0.008992288 0.12613845 -0.021526052 -0.094989285 -0.46922126 -0.04736506 -0.15289181 -0.12073956 -0.04111894 0.024863014 0.22272848 0.010626112 0.12349298 -0.19633295 0.061326142 0.012660557 0.025668098 0.14837046 0.0566417 -0.0219908 0.111715816 -0.270218 0.079408094 0.03171724 0.007995186 -0.061861377 0.23756017 0.105289206 -0.10806164 -0.30847374 -0.04593769 0.17730567 0.05099227 0.050282624 0.26057857 0.37046242 -0.14254816 -0.07677534 -0.06247373 0.322699 -0.0419317 0.15017998 0.07206928 -0.10231798 -0.10223494 -0.12509106 -0.009642635 -0.032812532 -0.040602893 0.16112876 -0.116972625 0.13883284 0.04458577 -0.08783983 0.015563978 -0.0810635 -0.013470199 0.06559673 0.22015582 0.27570322 -0.103301406 -0.1582035 0.09658564 -0.31839702 -0.010177118 0.09738618 0.074847616 -0.024873104 0.06832146
21 0.030118788 -0.12400668 0.2444838 -0.09196874 0.058640912 0.100307904 -0.009057001 0.05039167 -0.13611342 -0.26598123 0.03158724 -0.027701512 -0.18061656 -0.02302327 0.12700137 -0.21812692 0.08227228 0.101059586 -0.0059394566 0.099592745 -0.31085214 0.08430974 0.107159756 0.15712126 -0.2302518 0.053619985 -0.29920486 -0.16751917 0.044907264 -0.04423113 0.01816309 0.075354524 -0.12218926 -0.23686315 -0.04289901 -0.016813543 -0.23082246 0.065065965 0.15774976 0.091717966 -0.33823884 -0.028279316 -0.09798551 0.06632027 0.27865326 -0.15585594 -0.03530118 -0.13182825 -0.012382336 -0.2905358 -0.09781503 0.03315236 0.22455911 -0.25958276 0.25898603 0.04678781 0.018095411 0.0061172536 -0.12444458 0.055494115 -0.12440847 -0.22455445 -0.067642584 -0.19506338 -0.40789372 -0.0603472 -0.3455907 0.05862573 0.10583327 0.011025428 0.14985286 -0.0940282 -0.19841428 -0.029948704 0.049746145 -0.14818889 0.1966549 -0.09102219 0.05539497 0.067305565 -0.15393291 -0.15974948 0.1239814 -0.3718479 0.064175576 0.38458326 -0.16691631 0.007100053 0.013901234 -0.09583536 -0.004045953 0.15879053 0.05901938 0.33448878 -0.29497567 -0.13000587 -0.03115815 -0.01467678 0.11859279 -0.14781418 0.1221204 -0.038992435 -0.14044492 0.07720283 -0.07018009 -0.15996574 0.027015379 -0.24434967 0.27968416 0.01812859 0.13475929 -0.115543224 0.02336827 -0.104040526 0.10501111 -0.068677604 -0.22354661 0.09613705 0.29778883 -0.3028155 0.042842537 -0.0653827 0.23753576 0.17284368 0.12260865 0.23711741 -0.028130295 0.01093173
28 0.023628764 -0.10864119 0.22118004 -0.08220252 0.058782775 0.09565382 -0.010561496 0.061069764 -0.11718919 -0.24565792 0.011575528 -0.0049070604 -0.16813505 -0.027939169 0.11340007 -0.21435644 0.074340194 0.08745942 0.0067588445 0.0823615 -0.29102063 0.06978405 0.091660455 0.14347267 -0.22128 0.05625534 -0.29288656 -0.18098067 0.03544661 -0.02566533 0.01704719 0.055836458 -0.11019386 -0.2196646 -0.02305227 -0.013517017 -0.20996071 0.06470172 0.1727837 0.08960672 -0.32013014 -0.013024574 -0.081149116 0.07047907 0.2553089 -0.14099273 -0.041932907 -0.12347084 -0.006477183 -0.28545722 -0.07981862 0.021203378 0.20020163 -0.2557465 0.23628266 0.0351674 0.018373901 0.008666691 -0.12664053 0.06479907 -0.09779653 -0.21310866 -0.06343279 -0.18343933 -0.37490347 -0.06171958 -0.31824005 0.0611252 0.09868024 0.0061669042 0.14142567 -0.081331275 -0.19241095 -0.018118426 0.054170102 -0.14580485 0.18198757 -0.08989888 0.05374788 0.07299451 -0.14170755 -0.15682568 0.10436485 -0.3436357 0.055773426 0.34952712 -0.1462533 0.011723321 -0.0023699035 -0.08452266 -0.005134012 0.13630804 0.04802873 0.32370496 -0.2505393 -0.13703941 -0.03404554 -0.01442277 0.1343678 -0.12158873 0.13176903 -0.031229721 -0.116363645 0.052923743 -0.063563526 -0.1545334 0.024558073 -0.21594997 0.25696626 0.019856192 0.11125963 -0.11392549 0.0075466116 -0.09653129 0.08735728 -0.05476032 -0.18611528 0.089613035 0.28320184 -0.28645617 0.037985496 -0.06726062 0.20408484 0.16511527 0.096351475 0.22795485 -0.025588112 0.008603457
35 0.025578786 -0.13131912 0.2597657 -0.11279262 0.06347854 0.10390563 -0.008880153 0.06124228 -0.1457353 -0.28505343 0.027466226 -0.038996063 -0.19938515 -0.015191672 0.14062075 -0.23499492 0.099885136 0.108575776 0.0023726225 0.10327542 -0.334182 0.0932776 0.11958605 0.17095104 -0.25427115 0.048587207 -0.32421577 -0.17626388 0.04425353 -0.050844654 0.027710112 0.07498505 -0.13109118 -0.26643473 -0.050715283 -0.019275732 -0.2519479 0.07928056 0.16122888 0.107499175 -0.35548815 -0.027412554 -0.10351749 0.08521592 0.29983118 -0.16849744 -0.03737623 -0.14113943 -0.010920786 -0.30106908 -0.102466516 0.034199398 0.24913661 -0.28190488 0.27429616 0.045285527 0.014600265 -0.004195145 -0.1285239 0.047464903 -0.13417043 -0.2428349 -0.0739966 -0.19607827 -0.4258838 -0.060885917 -0.36372778 0.06380361 0.09922684 0.017678464 0.15474543 -0.097603135 -0.204278 -0.033097643 0.04906807 -0.14248855 0.20524473 -0.09293277 0.06781878 0.08070064 -0.17161104 -0.17084034 0.13210875 -0.39098525 0.07660728 0.41714808 -0.18301088 0.0014084171 0.02609412 -0.098073706 -0.0057756864 0.18298295 0.053670514 0.35467592 -0.32828996 -0.14331965 -0.021906225 -0.020986084 0.12872183 -0.16983514 0.13164163 -0.047950894 -0.15520477 0.096843936 -0.07546836 -0.16917205 0.026010038 -0.26125675 0.29482755 0.024329294 0.14421357 -0.12717794 0.0312888 -0.102067426 0.10851143 -0.08692315 -0.23937406 0.10187402 0.32071617 -0.31484714 0.047074765 -0.056742284 0.2644271 0.19243595 0.13805197 0.25033775 -0.016904077 -0.004613675
27 0.03054962 -0.13794675 0.27736846 -0.107857615 0.070649676 0.118208505 -0.019133948 0.0645505 -0.14609462 -0.2803631 0.035528645 -0.034635022 -0.19870143 -0.028800348 0.13864742 -0.24288307 0.10034772 0.11939737 -0.009987245 0.11158606 -0.3318057 0.089773 0.09777185 0.17722502 -0.25162745 0.058373664 -0.33101106 -0.18797284 0.05570274 -0.03383041 0.016922163 0.067307144 -0.12489249 -0.25763267 -0.040102106 -0.014513022 -0.2637829 0.071884386 0.17930007 0.1078445 -0.36073485 -0.023688817 -0.10273856 0.06496989 0.30372125 -0.18743496 -0.045434956 -0.1357991 -0.008853557 -0.31097832 -0.09890046 0.046448845 0.24091454 -0.27857485 0.2763883 0.055959936 0.03341991 0.006360256 -0.14586112 0.06782259 -0.13555908 -0.2473664 -0.06824519 -0.20158392 -0.44995776 -0.06226156 -0.3733825 0.06837684 0.11474414 0.00097335235 0.16806667 -0.1020902 -0.20832336 -0.037253514 0.05748151 -0.16803154 0.20444731 -0.10147392 0.06626979 0.08159503 -0.16195543 -0.1904261 0.1317653 -0.40661633 0.07069333 0.41121435 -0.18517493 0.009262698 0.022644568 -0.1043437 -0.013642465 0.16609482 0.066229045 0.3682013 -0.3263602 -0.15180402 -0.034587413 -0.012956664 0.12230136 -0.1536062 0.13293588 -0.046763554 -0.1513452 0.07374166 -0.076720245 -0.18360895 0.030693423 -0.2606697 0.30502218 0.022381704 0.13424315 -0.12981354 0.019390471 -0.113697074 0.11849738 -0.082344495 -0.24443538 0.08545699 0.32219747 -0.33576265 0.046979204 -0.07342036 0.2663491 0.18678932 0.12581487 0.2648121 -0.028630152 -0.004588725
